qid,query,truth_ids,retrieved_ids,mrr,recall@1,recall@3,recall@5,recall@10,recall@30,lat_embed_ms,lat_retrieve_ms,lat_total_ms
q011,What is BM25 and why is it useful for keyword retrieval?,['retrieval_hybrid_search_vector_plus_bm25.md#0'],"['e7cbac9d-42d9-56b6-867c-a07844d7b79f', 'b0c9c1bd-e6b1-5eae-b885-50be2fbc1109', '72bb46e3-ec9a-52e3-884b-f98014dc3f75', '1c743728-83cb-5767-bcdb-d406dc1f2ede', 'c07049b7-0d49-5a43-8e1f-32bfa1183e6f', '1037153b-b439-5e86-9534-4ce6123b93db', '4fb1b6ab-d3ca-5c90-baf1-a88191757a07', '554372e8-8813-59de-bdfb-8fd822ff3546', '300200e7-4665-5979-931a-9751906f0272', 'e1d099a5-593c-53d9-a41a-88d4c955314f', '46bbcde0-df65-512b-9d62-a2b1b48ad131', '7e59b8e0-bbfb-565d-8145-c786c75bcb45', '3731ce66-0145-5d85-adcf-9f0c55f7e1e4', 'f2b10ed4-e82e-5dd4-8f9c-e208c0a90c5f', 'cdab3add-8b7c-5cd3-8cb4-f0ca3e018a85', '2397a4e3-00e3-5fa9-b580-7dfcb1978eb1', '47b35f7a-6981-5b1e-8166-2181ae0ac331', '901a8641-c749-5332-a068-82d6fcea8bf9', '61d6d18e-b21d-579a-95e5-bf7c3094b905', 'c9a62b1e-2c8c-53c6-890e-5b88a38ef176', 'b4f010c1-1e99-54e4-9bc0-5c428a46e5ac', 'c9815572-da61-5e89-be23-78a04ccb3b35', 'ebc64afd-e0bc-590c-9ecd-6271e3abb6b3', 'f75ed720-665d-5780-905b-17199087d690', 'c73cfde1-5735-5b2d-8856-66fae9444672', '3151329e-97c8-57dc-94c5-44e20bf1b60f', 'f1129f3a-eee5-5856-ad29-bd8eaf233b0d', '6400f703-d5a9-55a2-ad52-e8915b337292', 'bdfad8f7-0220-58f7-a0a0-a4c5cb78f68a', '068a8db4-eabb-5c68-9562-37bdd522f9db']",0.0,0.0,0.0,0.0,0.0,0.0,7.214624900370836,4.843167029321194,12.057833839207888
q012,What is Reciprocal Rank Fusion (RRF) and how does it merge results?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['84c6fda9-166e-5b92-9d15-dfb46303edf4', '55d3c737-a4bd-5945-81f5-92979ee44155', 'f46b8629-0dc6-5a8a-9c8c-f7bee792ebaf', 'd27efcb7-2859-5735-9130-8d0cff833d49', '5c6122e5-03e8-5fd2-b950-af5b377aaed5', 'e7fe0c1e-deca-5478-b018-0ae776046efa', 'c69c5443-de94-53e3-9a31-a1c044f33e5f', '9157b427-9c21-5943-a417-39d56132b76f', 'f1d8f778-974b-5eb7-bea3-b27f2982e07a', '3263ccc5-6f64-5fec-b46d-b570628e84ea', '0dc59ae5-183a-5981-897c-5fa2e76a2bd7', '04db7b70-5bcf-5787-a495-b16bbb001bef', 'b209b827-17d5-58d3-bf24-319cf13f588f', '858f0fcb-7261-56d2-8073-622c52ea71f1', 'd32e2568-fab1-5a6a-8b6a-7628b95f25cf', '11b25435-ec0d-5084-96c4-acdcd055fc13', '77059aff-57b5-5d48-a46a-f2884fb501dc', '09eaedb2-c7b1-5e8b-a23b-52f98e611158', '4f945bc2-2066-524e-b506-561fcafff019', '0b589abe-7716-5bd3-af69-8b06c94abf00', 'e17ac6dc-0530-5506-96fd-35af238add4a', '84e934a4-569c-58f0-84c6-edf0f9549356', '5afd6e48-47ed-5df2-98a0-3722100ee4f7', '409ffc56-a898-5d19-83fd-dfd1f174278c', '91413cd5-4dbc-52f8-a006-5485480d1512', '2fb37e77-e68a-5c9b-bc2b-96ae7dedc6bb', '90e775c1-43ad-58b0-9b44-d447f825c289', 'e83c3588-dcef-5f9b-af37-6de75ec967d6', 'c4dc3f56-3bf9-5804-a712-c478c1e5b8dd', '7fcb0fb4-9064-5922-ae4c-c5f34711ca7b']",0.0,0.0,0.0,0.0,0.0,0.0,26.338082971051335,3.7986671086400747,30.13683296740055
q013,How does the RRF parameter k influence fused rankings?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['84c6fda9-166e-5b92-9d15-dfb46303edf4', 'c69c5443-de94-53e3-9a31-a1c044f33e5f', '9157b427-9c21-5943-a417-39d56132b76f', '3263ccc5-6f64-5fec-b46d-b570628e84ea', '04db7b70-5bcf-5787-a495-b16bbb001bef', '77059aff-57b5-5d48-a46a-f2884fb501dc', '1b475301-b3c5-5c5d-9311-269bb5a044bb', 'b808ef3e-8170-5b0d-a8e7-5fcf401947db', '55e52c07-99bb-58b1-86a2-fda5f5dde2f2', '09eaedb2-c7b1-5e8b-a23b-52f98e611158', 'a4fbeff7-0266-51b0-9e86-90b30b371cd1', '11b25435-ec0d-5084-96c4-acdcd055fc13', '90e775c1-43ad-58b0-9b44-d447f825c289', 'b27abfe5-21c0-5954-81b0-63905cdf0423', 'b957158a-6dfe-5c08-9d89-af617b88927c', 'caf03840-3ba4-5740-98df-78f94d17e366', '1cdc0b20-81e8-50af-805e-63879451ba59', 'f809559c-3218-5f10-b05f-81f87ec2c880', 'a186d235-364b-5804-b8e8-c10e81cd58db', '7fcb0fb4-9064-5922-ae4c-c5f34711ca7b', '8ee520e4-0197-5eb9-adf2-14f311e625b3', '895f6026-a07f-5734-be27-2213ba1f7021', '3bdbe187-e9ef-5afc-acb3-bcc69629ae3a', 'b95641ae-a874-59ce-a144-6b070257e321', 'e2a23140-88d7-5218-813b-6676b7dd0e70', 'cd9c764a-b803-5137-a027-1c222c47a5f3', '73b77ffb-5230-532f-bf51-b9e8ee5ee92c', '19b22298-3859-57cd-b6db-d8d4625f7912', 'ab16cb92-5103-57a4-94e4-bfc968d721a9', '3856a990-7ec4-5fd5-8c22-de2bcc3eda65']",0.0,0.0,0.0,0.0,0.0,0.0,84.27645801566541,3.9162090979516506,88.1927921436727
q014,What is multi-query retrieval and how does query expansion help recall?,['retrieval_query_expansion_multi_query_rag.md#0'],"['0abd5cde-97ca-5db5-94c0-16b269ad68d4', 'f2cfda84-8ef5-515b-b0d3-7817792e2806', 'd1607774-bfb2-581f-b61c-484244ecd549', '4e2b0d73-730f-5e5d-a705-9b42a25ae18b', 'e6a60e19-bbf8-58b1-9571-ffe1b107fc27', '558678da-385e-57f6-ba71-94ac68ffe192', '8e62fc4f-d80d-505f-8b50-682961fe0ca0', '2029d591-1e79-572f-b73f-354701834f33', 'ef2c8dce-a5d3-5000-a64e-2699b91e9810', '461979cf-0fd6-5130-9605-d435388ec426', 'eda3bddc-bb7c-53ee-b747-8fe507f7c783', 'f94a910f-22e3-524e-8510-057567f2ddd9', 'a97d52de-bdc7-5398-9480-6938e9a934e3', 'cded4ff1-9732-5ae6-9102-f12429ece489', 'ec04f13a-aec5-5855-82cb-f31f431549c3', '9e5891a4-94cf-58fb-ac76-00bc10573244', 'ef11a321-0e49-5d87-9f18-18ad7f688791', '96e18807-589d-58f5-a5a7-438897fc9063', '1f3d41e0-e372-5c09-ab0d-bb9138494e65', '43d53964-2754-5c77-a81d-b223b0e46477', 'a3eb8a60-ca64-55eb-bb2d-016a07edb2f3', '41de057f-e8f8-5347-a434-33ef0c928790', '7e708767-1133-5f2d-bb07-9b5e6bd67aa3', '4ee2c2a2-5765-529b-9d85-69049e2a90bb', '4870074d-4ec2-55f9-90be-c31958395767', 'c19dd44b-9cfe-55f4-89d1-423dbcfbc9e5', '52e81bf7-5d8e-50f1-aa4e-f55e182c8b85', 'db56c445-f3c3-527a-8815-a6d8d2ffc0fa', '845950bd-fd28-5131-8753-20173852df8a', '7ec5136a-0c33-52e3-b276-49d3e3e387c7']",0.0,0.0,0.0,0.0,0.0,0.0,7.898125099018216,3.257584059610963,11.155750136822462
q015,What is self-query retrieval and how do metadata filters improve precision?,['retrieval_self_query_and_metadata_filters.md#0'],"['f58ccef4-486b-5210-a1f6-5bb299ac023a', 'a48628aa-56ad-5adb-ad9a-1f2ca08daf7a', 'dd5f9fb2-6309-5622-ad8a-06024667b43f', '986d74fa-7aa5-5fdc-a1b2-7c20aee3372e', '7eb648f9-e04a-54fa-8776-47956476112f', '37f502d1-f757-50c6-ac3a-c6b483811077', 'a7abdf93-dbee-5f09-ac5e-3689d61e785e', '0781344c-a053-5edc-8420-617598607d9c', '614811ba-64b9-51e0-a8fe-57634ff42efe', '1277f7c7-fcad-51f9-b150-c1b4d6834b00', '573a2b3a-8dd6-5a69-ae08-3d1522be3875', '67ef8816-c059-5d20-bf5f-e6920b4eea1e', '9b6687a5-4cd5-5aaf-89c8-349d3bc626e7', '1f3d41e0-e372-5c09-ab0d-bb9138494e65', 'f94a910f-22e3-524e-8510-057567f2ddd9', '781e5ab8-8be6-51fd-95b3-1440c2dd6b23', '461979cf-0fd6-5130-9605-d435388ec426', '3ea537a5-18bf-51e7-b444-7738982caed2', '34ae41aa-1d0e-5f4b-865c-5527c45ff375', 'bdb99149-2898-5910-bad7-c53beea6c4a9', '7d67e0ee-718a-52c3-8971-ff0d24e8b5ce', 'e093f68a-da98-5d8d-9a72-4b22fe52196e', '42488728-5554-5f97-abde-3edd8aa5e189', '7b9e35a6-2c67-544e-b168-97cee13a9f0e', '58850301-ad35-56d0-89db-44733ef31b07', '6806aed7-69bc-5b52-b75f-737198a21fc7', 'b1d342a0-8138-5595-9f4c-5b46a971002a', 'db56c445-f3c3-527a-8815-a6d8d2ffc0fa', 'a3eb8a60-ca64-55eb-bb2d-016a07edb2f3', '5d12afb6-9474-5efd-a6e1-eb50ec895260']",0.0,0.0,0.0,0.0,0.0,0.0,7.348416838794947,4.530875012278557,11.87933306209743
q016,What is recursive chunking and when is it preferable?,['chunking_recursive_vs_semantic_chunking.md#0'],"['4899afb5-861c-5e06-94db-3382a11fe094', 'c59375bd-774c-5303-af05-3d8c871f569e', 'cf0bbf53-95a5-5552-bd01-e73be152652c', '58d6640d-9168-581c-9a28-7a12a41ce9ed', '06204210-3fb7-54d1-91b5-920e163b680e', '9698ae2a-5edc-5719-9117-0552ddb82ad0', '199fb9fd-9e67-56fc-b7ad-0e9f4d1d059e', 'ff433f00-e757-58c4-a727-5f4e3ec5071f', 'f80299d5-84d4-5a58-b8fa-11e5644825fb', 'fda5845b-5981-5ee9-bcfc-cf1e169fe35c', 'a817f959-e958-5cd6-af9b-95d28c85a44b', '26432eec-86de-539f-bbed-75cf830491ad', '439721d1-ddeb-5878-b7ff-73ba18e6ca92', 'f0676a4e-7622-5c1e-ba10-2c3e0e60f12a', '57b6d900-2db2-5438-b296-3aead16102ab', 'cfa50d1e-0f5e-551f-818a-2eeb7ec55c1a', '8d91e105-b96b-570c-a649-09a12c053939', '1146e7f9-3209-5409-b83a-ef88b06dd1f0', 'dfa8f704-bff2-5e5b-b2f3-4a42ba9e0a3c', 'b9b2222a-0239-5b38-bfd3-23b0d5e9d941', 'd6c13df4-0737-5c66-b9df-08091e20e8ad', 'e0cf830b-d97b-56d3-895f-5e8edee6e99b', '45c790ed-fb77-5197-a25f-c24f602789ad', '1156a29e-79d2-55c9-936d-e2e0fc721baf', '02b610d4-e4cf-561e-b1b0-e82b3faeeb60', 'f50057e9-e794-5fb9-81d9-8c3acef76e41', '1423b683-7daf-57a7-8ac2-bc394082c97f', '52c9ad0f-ed11-591f-9511-1b13eb53f454', '4957a451-4095-5bc6-a291-017e425becc9', '9f0a9930-274a-50ac-8c3e-9073a2892139']",0.0,0.0,0.0,0.0,0.0,0.0,7.69129185937345,3.081458155065775,10.772790992632508
q017,What is semantic chunking and what are its tradeoffs compared to recursive chunking?,['chunking_recursive_vs_semantic_chunking.md#0'],"['199fb9fd-9e67-56fc-b7ad-0e9f4d1d059e', 'dfa8f704-bff2-5e5b-b2f3-4a42ba9e0a3c', '26432eec-86de-539f-bbed-75cf830491ad', 'fda5845b-5981-5ee9-bcfc-cf1e169fe35c', 'cfa50d1e-0f5e-551f-818a-2eeb7ec55c1a', '45fcb1a1-efe5-5b90-acb4-3c154b3ebac2', 'f50057e9-e794-5fb9-81d9-8c3acef76e41', '9e8353c1-c475-549a-b2d6-e4ea432ea39f', '4957a451-4095-5bc6-a291-017e425becc9', '65017a8e-554a-5b3f-9d39-5745f240edb2', '129624a6-bd8c-58af-ad3f-63385f10a50c', 'f7342681-4147-50e8-b561-38ce9be97603', 'e68691c6-97ff-5b70-af16-1d94ebff58d5', '473383b9-f22a-50ae-bb4d-e9d9d486f838', '8d5552da-536b-5258-8bdd-3b8e30050968', '743f3d56-2eae-511c-a62b-cacff9e38d49', 'f4577599-eec5-59e9-ad88-3db8cfbbb370', 'ca9acc63-3bc1-53b6-9a2b-c5d2cbe6b0dd', '0dec6280-c57c-558e-96ac-88c1c31b6dc2', 'a95685e2-23e3-56e0-8dfa-27e7058089a8', '162e5f0f-afac-5578-9b9b-58d1bb2bccfe', '6d2e1d91-f47d-51a6-8c2d-a01a283d1573', '2efe9c15-fbf2-504e-b8df-54b88e9a64b0', '48e67cdc-e926-57e5-abee-e5d1f486788a', 'd19edb44-52f1-5f5c-9550-fa1d51a94cd8', 'c59375bd-774c-5303-af05-3d8c871f569e', 'b0e945c5-861f-56af-a23d-6d559dbf2d49', '06204210-3fb7-54d1-91b5-920e163b680e', 'a05a757c-6710-5ccc-8aa5-90936c547919', '15948011-e5f7-5f69-9639-2dd5c00179cb']",0.0,0.0,0.0,0.0,0.0,0.0,6.3210418447852135,4.044790985062718,10.365915950387716
q018,How does chunk overlap affect retrieval quality and index size?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['a877b4c5-bf6e-5963-9980-73280aefbe42', '71ec259c-f36b-5558-96d9-749f7af862d5', '598eb801-04d6-5a0d-802b-5eb9914f1c35', '4933060d-13aa-5ecc-851f-74cf162e90b2', '093c3bd5-fc5a-51f4-84f0-ff91c2ca64d8', 'b336e290-85ef-5ca4-9e8e-73c1ef74ca08', 'f708d289-4732-54f4-bc06-317bd0d40db8', '1f55e5ec-ac8f-5034-81e5-b3ae185bf478', 'e74e6166-6703-57f4-826a-4bac52f6dcbb', 'd2d81b5e-53b1-569a-932d-594a54e19149', '43143ae8-dd53-5850-b2e2-f2feb406c5a9', 'ff20f6ad-c326-5024-9fed-e5ae5dbafd00', '61bbac80-85ea-5ca4-8fc4-d2f776efdce3', '2598d892-860f-5109-8a2b-dcfe46f43874', 'af40aa1e-8728-5278-a17c-2d92d931f65d', 'e4b3469f-9634-55e9-80ec-d56b3839fde8', '3dc7202a-355d-5908-acb4-42e21d20e946', 'cf4516fd-8144-57f5-82a6-53dc6dc88b1f', '7775d71a-157f-58f3-ba1e-9eedad31c3f0', '89b0eb94-6cf4-5ba9-be76-88d7cd6828b2', '2333332a-464d-5743-a03d-c638a32e45f1', 'be45aae3-dca6-5af2-8e0b-589035ef9c87', 'a6cc68ae-720d-5854-9d3b-b874f82c4f88', '06204210-3fb7-54d1-91b5-920e163b680e', 'f28629c4-4dd0-5754-a3b8-ca6259e9e159', '1477f14b-6d33-5784-8ae8-aa89613fc1c3', '48238ce6-50e5-50d8-97b7-2e255b674f8c', '15948011-e5f7-5f69-9639-2dd5c00179cb', '2e67371a-3d54-5fb9-9e11-a391bb785dbf', '85fef64c-bb91-5f3c-a69e-8897bece1abf']",0.0,0.0,0.0,0.0,0.0,0.0,6.066707894206047,3.1981670763343573,9.264917112886906
q019,What overlap settings are commonly recommended for chunking?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['598eb801-04d6-5a0d-802b-5eb9914f1c35', '203383a4-d1ee-5fc8-b458-0ce241781e0c', '1f55e5ec-ac8f-5034-81e5-b3ae185bf478', '06204210-3fb7-54d1-91b5-920e163b680e', '61bbac80-85ea-5ca4-8fc4-d2f776efdce3', '71ec259c-f36b-5558-96d9-749f7af862d5', '15948011-e5f7-5f69-9639-2dd5c00179cb', '800f8ddb-9fad-5c66-94c0-a98854a0787d', 'a877b4c5-bf6e-5963-9980-73280aefbe42', '9698ae2a-5edc-5719-9117-0552ddb82ad0', 'c59375bd-774c-5303-af05-3d8c871f569e', '1093c74b-5ab8-5707-8bda-6c21c7acb59f', 'f28629c4-4dd0-5754-a3b8-ca6259e9e159', '43143ae8-dd53-5850-b2e2-f2feb406c5a9', 'a6de0f7a-915d-50be-8d4e-049d78ed9404', 'e74e6166-6703-57f4-826a-4bac52f6dcbb', 'cf4516fd-8144-57f5-82a6-53dc6dc88b1f', 'f708d289-4732-54f4-bc06-317bd0d40db8', '4933060d-13aa-5ecc-851f-74cf162e90b2', 'ff20f6ad-c326-5024-9fed-e5ae5dbafd00', '4899afb5-861c-5e06-94db-3382a11fe094', 'd2d81b5e-53b1-569a-932d-594a54e19149', '093c3bd5-fc5a-51f4-84f0-ff91c2ca64d8', '58d6640d-9168-581c-9a28-7a12a41ce9ed', 'd16e0604-37e3-5e92-98fc-b992bc068f9d', 'b336e290-85ef-5ca4-9e8e-73c1ef74ca08', '3dc7202a-355d-5908-acb4-42e21d20e946', 'e4b3469f-9634-55e9-80ec-d56b3839fde8', '2333332a-464d-5743-a03d-c638a32e45f1', '2598d892-860f-5109-8a2b-dcfe46f43874']",0.0,0.0,0.0,0.0,0.0,0.0,5.82624995149672,3.3619580790400505,9.188291151076555
q020,What are typical issues when parsing HTML and PDF documents for RAG?,['chunking_document_structure_parsing_html_pdf.md#0'],"['3d08ce38-1273-57f3-a47e-ed36b87d4d5e', 'c8b3d773-d9b6-5b61-8de6-edc6424c8e79', '05c1bd09-a610-5833-8d18-2ad427836b1f', 'a7e0de7a-456a-5e07-96a9-5eb0cdf6d0fd', '3ad73900-794b-52ad-8a83-e5a71fc69d25', '86a6bbd3-74a3-5e01-ba2e-09a042aeacea', '7d614dd1-2297-5f8d-a2d8-a6e0746607d7', 'db4596d7-c2bb-582b-98d1-c32668d3083c', '97b0d9b4-224b-5190-b00a-373a43e73278', '0380a0f8-68f9-5efc-8e5d-0d68d1f462e3', '604fea6c-4e8d-5bac-b3a4-046ac7fe9cc7', '89f189b9-560f-5f6f-9dbf-7c08905b9814', 'e9b4ccaf-5479-5b3f-a0ae-65a7d1ae7336', '98b10a16-57ac-56ff-9a34-8f7b1fa69859', '328f23c5-2250-5d9e-9d95-9ee95e6f5f8d', 'dfa5927d-a16d-5264-b5f4-2a13686ff992', 'cb538d96-1cf1-5a65-bc9d-4240d76938aa', '768dfe85-9f0d-5fb1-9d8c-a9f38d25b3c3', '3b28b39b-de3d-5ead-981b-359de8fc8a56', 'f37800ee-500a-57ca-acc0-daa2a7331b5b', '8eec5c77-2f9a-502b-88f4-cb5b3cd3bfc6', 'd8e7bcb7-b4b0-5383-afb4-02a922093ae0', '3ec01334-327f-5dc9-bcbb-e853f02ae70e', '5ea790fd-7e3c-5c31-a0de-bc01fa716f99', '15a36612-5fc2-5079-9c25-3596f6e01831', '7a54e859-93fe-5b4c-82bb-cc6e537c33bf', 'ee846ba2-104a-5482-a94b-509f1387e092', 'a497e8c0-3176-5e39-9709-d17f520d046b', '0e77c481-d195-51d4-9acf-63f76e69dff2', '926f4114-5cf1-5a21-8616-853acb2deefd']",0.0,0.0,0.0,0.0,0.0,0.0,7.5179580599069595,3.0690839048475027,10.58708387427032
q021,How can you handle duplicates and near-duplicates in a retrieval corpus?,['chunking_deduplication_and_near_duplicate_handling.md#0'],"['990ac28e-3e4f-5530-9805-94369281f39a', '20331a17-797b-5562-b030-c77805a22707', 'ddc62dca-3d4e-5fa0-a430-e5b378747f5c', '6c2f9e22-9eb3-541e-8474-d476419192c3', 'b27186a6-c94c-52db-810c-1bba0e7f4ecb', 'f3b2dfb7-19b1-5ed2-99c6-bdc1a121a658', '5d054c36-d325-5b9b-9c0e-4c52a2ccdfb5', '480b12a8-ee16-5a49-a760-6c0c9ccd229d', 'f898c6a5-de6e-5e17-89cb-7980615a6901', '3e127fc4-201e-5a98-8989-ca5b6ee0699f', '5745be0c-eca7-5d40-a744-a9bdefa11f3a', '5967a464-9576-5675-94d8-d8f7af382183', 'd92e195a-cb27-572f-848b-3de9fd422e26', 'aaf08b23-5a8a-5aed-a792-f9d43bf7bc09', '0fcf5f39-8719-5944-9490-371c3e69a29f', 'e273103f-35d5-512c-bb78-30f951de8926', 'd359ef7f-fc1b-58d7-90a0-665db43c6515', 'ac74ac7e-129e-5985-a74b-caf104b6b481', 'be528719-bb56-5e05-b1cf-28186456ba01', '20fdbd01-63fc-5280-b19b-29c6ab385697', 'fa56584d-c0f2-536e-abb2-4d8cb23976ca', 'e05a4a61-47e8-5b16-a286-99ec8c436450', '2aeb1cac-c849-5174-a37f-b7fb5b78a0ba', '6aa2ef76-fd2f-59ef-be85-fe1dfa38553d', '6bc1bd78-2cc6-5339-a5ae-a314dffdad29', 'a3e642b6-12f1-51b5-ae43-e4c2cf622472', 'dab80105-b1a6-5aaa-9720-b3de56d0a1f1', 'dd7ab1c2-9098-58eb-8dd1-5c3a469860cf', '4756f9f6-7db4-5cae-a316-1b308c6e4b1b', 'b5f4301b-05dc-5828-ab66-b3838934e29e']",0.0,0.0,0.0,0.0,0.0,0.0,8.452625013887882,4.291958874091506,12.744624866172671
q022,How do you format context with citations so the model can reference sources?,['chunking_context_assembly_templates_with_citations.md#0'],"['61a00b26-927a-5051-8ad3-75630c12e01f', '3ad73900-794b-52ad-8a83-e5a71fc69d25', '0380a0f8-68f9-5efc-8e5d-0d68d1f462e3', 'd6797620-fe78-5c08-882c-cbd1f503b53d', '8aacbd87-62ed-5d15-8b8d-026ba349e099', 'bad161c7-b408-5643-877c-394502b0da3a', '9edf662c-7de8-5a58-9062-91c51143e38d', '977e6642-be8f-5667-a913-08a08ba326dd', '0e3a0a4f-f22c-592b-a244-54a5d0ef9183', '09a4b8dc-5d0c-5f93-91d6-7c3db160bab2', 'd817e4b8-b41a-5764-aaed-85ba0ea2cf90', 'abbc4623-08e4-5a52-b3dc-3aba7cf15dd8', 'a169a069-ed98-58b1-bcb6-4a052366ccc1', '72f41f50-91d1-5cf3-9755-7abd3cdee895', '768dfe85-9f0d-5fb1-9d8c-a9f38d25b3c3', 'e9b4ccaf-5479-5b3f-a0ae-65a7d1ae7336', '98b10a16-57ac-56ff-9a34-8f7b1fa69859', 'd8e7bcb7-b4b0-5383-afb4-02a922093ae0', '4d083cd9-88f7-5a59-ba06-d6beb1832da8', 'd1c70b0b-18e1-51f1-975d-cd419eb2cc82', '4c44f029-8c61-5ce8-872a-50d62d14b3b0', '883dd678-b2cf-5e7d-b86e-6b31fcd2623a', '958c1c91-8b4b-5c92-bef0-a73c911ee949', 'e1b8a0a2-fa05-519a-8626-0a18159ca93d', 'c8b3d773-d9b6-5b61-8de6-edc6424c8e79', 'f37800ee-500a-57ca-acc0-daa2a7331b5b', '217917a0-792d-543c-8373-c57c958cc041', '3d08ce38-1273-57f3-a47e-ed36b87d4d5e', 'd5143ffe-729e-503b-853a-fddb024e126f', 'b4c2d671-5f84-5ea0-b75a-0d644cbf0f5f']",0.0,0.0,0.0,0.0,0.0,0.0,7.012082962319255,3.29799996688962,10.31016604974866
q023,Why does embedding normalization matter for cosine similarity search?,['embeddings_models_normalization_and_similarity_metrics.md#0'],"['44465e0b-691b-5f51-a5e0-76b52e9675a5', '2313a07c-9c9e-5e51-b084-076b3f5e7852', '93e65b4f-2ec4-582f-b57d-bdefe1415a7b', '7e5521fc-6402-51e4-a3b8-fe45a7e2348a', '75919e6a-cde7-566b-9179-11b4afbf6ef3', '137be11c-8ae7-5d95-9ab2-f80f5181b008', 'edd6234f-770f-5ed3-8404-b15499e5f8a9', '0d59d139-d7fa-541a-963b-445f696d7e39', '07e81357-22de-5bc9-9ea3-6b30f7d55681', '5a07f2ee-f90a-59e0-aac5-f619ae9a20f6', '7e06558e-bed5-5734-b0e0-e95ba45e231f', '7c985ad2-ec79-5458-a5a7-230e53ad1f05', 'de283794-4fe1-5e81-ae82-3c3ce917dad6', '383e8fb3-acc3-5f8d-9bf4-f0d1bf182d38', 'f367708c-57d5-5018-b2d8-9329d1eea1f5', '78c952fd-0493-5e7e-8907-114259f34354', 'dd6591e2-4c01-5c64-80b7-1a5c3de4efb4', '31b22ac1-e07d-5563-9693-72a046965bf1', '8beafd5b-be84-55b9-93af-7ba880ee69ab', '3a266bf3-9085-570a-85d9-4cb11ffe0e37', '755da1f1-45d6-5e1e-93fa-0760bc95c2da', 'd1ca6fcd-e5c2-5792-8563-81aad8ca4491', 'c4dea8ee-494a-5991-b9c8-444ee99f9b0e', 'e35b7e0a-d889-50c5-b231-39aa0875df29', '4e1c8453-48b0-57e6-9975-5a0650410ae2', '0ffa021d-1ab0-5c01-a7de-c605ab77e0b7', '62fb88c4-2b07-5b2d-9cd2-ed1a7f1aad87', 'dd591a26-84d1-5f76-86f4-f3f179071541', '64a9ad39-8d42-5dec-b185-956d7704ab75', '7a14aa2e-e7f1-507f-8520-167c91c73d86']",0.0,0.0,0.0,0.0,0.0,0.0,6.732999812811613,3.2838331535458565,10.016875108703971
q024,"How do cosine, dot product, and Euclidean distance differ for vector search?",['vector_db_distance_metrics_cosine_dot_euclid.md#0'],"['75919e6a-cde7-566b-9179-11b4afbf6ef3', '137be11c-8ae7-5d95-9ab2-f80f5181b008', '7e06558e-bed5-5734-b0e0-e95ba45e231f', '93e65b4f-2ec4-582f-b57d-bdefe1415a7b', '7e5521fc-6402-51e4-a3b8-fe45a7e2348a', '6c2c282e-3c89-5339-82f6-23e94af5c993', 'c3fdc7ed-50a2-5028-9a91-8ace8daf0258', '99a6e6b8-6d4c-5a2d-bbef-99e8ebb2b802', '7513d39b-12c0-5ee6-9e43-23e1adde4277', '44465e0b-691b-5f51-a5e0-76b52e9675a5', '2313a07c-9c9e-5e51-b084-076b3f5e7852', '7f4e557a-2d3c-599f-aa9c-6d91fc5e0855', '832332e6-a4d4-5d29-9411-9635244f87f1', 'de0fec4a-bc01-5139-9aae-ce9d6f68a16a', 'aa9e134a-3645-55c1-aad4-79a17e9bac54', '7457a58f-9398-56ba-94b8-70efda4d481b', '64a9ad39-8d42-5dec-b185-956d7704ab75', 'aa363efa-b1f3-51aa-8a49-0f5ef9d716c5', 'd79ce176-a3da-5ee6-8911-2552ecf82b68', '5ba4d7da-645d-51e1-b15a-a0e67600b332', '1614426c-9545-52a3-934b-da4859a20300', 'c95cd5d3-6254-5caf-9c13-effc2de96fbf', 'de283794-4fe1-5e81-ae82-3c3ce917dad6', 'a326ec49-7984-5dac-a798-ba2309168939', 'f367708c-57d5-5018-b2d8-9329d1eea1f5', '2a51fe84-a6db-54ac-ab25-7ba90bc2ad91', '0bb90072-d630-58e1-98c1-3344ea5a8446', '5a75b576-f5d1-57d1-81d9-c7e865777eaf', 'c4dea8ee-494a-5991-b9c8-444ee99f9b0e', 'c2940731-99ce-5cfc-85c9-325923f19c66']",0.0,0.0,0.0,0.0,0.0,0.0,6.297208834439516,2.835041144862771,9.132415987551212
