qid,query,truth_ids,retrieved_ids,mrr,recall@1,recall@3,recall@5,recall@10,recall@30,lat_embed_ms,lat_retrieve_ms,lat_total_ms
q011,What is BM25 and why is it useful for keyword retrieval?,['retrieval_hybrid_search_vector_plus_bm25.md#0'],"['d1bfe50a0306e198c71d2fcf696992c7620d8c80', 'cb3c9fa010b74d4c7da47ce4c9d1d1c1e8abff58', '2a010789230e862432066da641655c584a5d1fe9', '715d01ae1a54dafb38c5eddf5e6e79f9efdebadb', '64662d62581d8f2662e2f683ddb319d151e37bca', '9e24dcdd685205d6e33b8da934a4886475b0fb0e', 'f6538d2aeb951db592997dc8c9d516e3c69afacc', 'e2a7b4442001d8ce7dedf941fff0e2080bd249ac', '605efc7872fc48686cdc4f64df5873a92efee357', '2d97fd4084e972a9337eca7b715c97825ea03084', '58556cc839df5a24ee0bf529d5a1b11f029c8b18', '9d18e97f36971b680d2789fb6bb1b39945d4ba0e', '777b864b960dc209e8cb3fb92fac6ef70cc22e25', '75838155d888234a65adbb0838a8221990aa5341', 'ba13dc8a09d618c7b598c238a0273257541f490c', '46859079eb8ec3242a68181a55fb55c7cce1c7b1', '440ac7c3d125fd8eaf9e3933185e8816daca3201', 'c48a65950fb38931a0c4d33f19eb4b3935e6a5c5', '8fc7646916d3bbe65f18182e87192269f6c535fc', '2da751b27a5950ea4754aeb5c636617221ffd88e', 'ff47bd4e023004cad664c880844fc50a3a9fb7a3', '42c4e08a917aa198e535ecd528a55623224c4505', '04f419331db490a59d9e37f4493c501d5400fcec', '033e36af999f38bd5da81e51d5e1328a5c1d36aa', '36c52843bafebc4bb8a0a8df6f1487cfd5e618f4', '485f4ccfafa611860879ecaf79c4dcba030dd15d', '7dc1db554c1638e493023a5d5e07fd7502231186', '7ab88e10bc569dc060f44b475b7cad6e4057916f', '556718138bc21beac642cf068659ef6d5eae9034', 'bca17ab89099f04c86240513c06fb17a845c3a0e']",0.0,0.0,0.0,0.0,0.0,0.0,7.766166934743524,5.336333066225052,13.102540979161859
q012,What is Reciprocal Rank Fusion (RRF) and how does it merge results?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['2a9b5017f36504bd8c12d7b77e5a9f0e865efc8e', '96f0b35908d15e4715c714729221c80fe4d09f03', '46d3ab502dd57082bcf6e08d8aa51edad3666a69', '40fec1d859c2d15ffdaf76e67bc2ff5d0c4cac4f', 'c69be0b6d00fff2adc4c73e74e10eec68a7caa2b', '6a72c20e37449e1ea9b0bffd51da6d11600f0517', 'f1fd8f468cc47bdc82f4c547bf3f2aaae52ce1c6', 'eaf4a276337c6681740fe0e68369e82064fa56a7', '2f6c4111e29ddd41fe7898301eabea2bd2a27825', '194f581f83d07907202d65cc4d690799aad07f98', '86062097692511c2ef67a22af315c980bff35627', '04198d01ab7c84132b0fdbb751676d7e15435721', '1ad4c20ecda7c1265fb63986b26514d636f53a12', '16574537e1ba478663bb8f006a71563fee254cee', '664b69c99958046b477eb1f39c06ad5207293069', '6ae7cd23e8ba978eb8805bdb63cb59eeadae9998', '73b3e8bd79d15a2917100d2496043a0cacf5de10', 'a11c13414e5b42d5ea6ee71b7aaa102dbef6c94d', 'a7a5010f5e6e295a268bfeff8f511575553a7e33', '01664f6fe90a042473e1e489a06df8ad1a87533b', 'a2e1ddb4fd794fa772ac091f63a3db69f389833c', '534ee9d21dff23c4fb55fdb6428eb9bc0915a9bc', '0b2a0199177e256ef096c047c5ae284d161f6670', 'c2cb26976774510e81c9c00dc13c73ab38c2d891', '7cb6167c9538232ea8eb96db631d98b068b496a0', '78a5a2b49cf4b05fbc204a975aa0465dc8f07de5', '491db4b92e3ac7bc6c48fc4c904a964705a83892', 'e5a8384f614d6cb121c0b799a64391c0134b9c76', '0bb287a107e9e36e71d8cbf9380449427df5b297', 'e713ee8cc1d8216b7ab8cda48323581e66f040dc']",0.0,0.0,0.0,0.0,0.0,0.0,24.433958111330867,6.215666886419058,30.649707885459065
q013,How does the RRF parameter k influence fused rankings?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['2a9b5017f36504bd8c12d7b77e5a9f0e865efc8e', 'f1fd8f468cc47bdc82f4c547bf3f2aaae52ce1c6', 'eaf4a276337c6681740fe0e68369e82064fa56a7', '194f581f83d07907202d65cc4d690799aad07f98', '04198d01ab7c84132b0fdbb751676d7e15435721', '73b3e8bd79d15a2917100d2496043a0cacf5de10', '8cb0c37fdbec7311825f93f2c1f3ca1477349536', '545ad9e575a730ab0cb8a978b533350d9d8fdcae', '35bc4fa57da760eb5a2b9ba855b99664b91aeff6', 'a11c13414e5b42d5ea6ee71b7aaa102dbef6c94d', 'fb80a95d9d3a8489f100895a658608a54d1412eb', '6ae7cd23e8ba978eb8805bdb63cb59eeadae9998', '491db4b92e3ac7bc6c48fc4c904a964705a83892', '500d131d5ac13136b5f38b825cbe6b59201fd9ee', '26bbe852b443edcf8eb64f04bd1d3c26d5a0b850', '32552174d7c5d4de15c13f835ef2793e00fad278', '4c4e60a938202f5383232ab1a5ea8f2499d2ea6e', '46fd78c17e2882020f4fa46081f1791f963080b8', '4e670f9fc794dd2b061031bc2b513a93ff794567', 'e713ee8cc1d8216b7ab8cda48323581e66f040dc', 'd8522f28c2b2feed5ac2bf4f4fc9c696e44e1f56', '233e2f83f2be51f421763c70719f20ba382d7880', '94f58837f047c1b90217bd1bb671f1f40a22d9dc', '2097aa262e326851fcf44e4bceca0e1c326d9996', '7e80fe2290eacccde3297b39cc0c3eb624ec574e', 'd01858c4c3546e391aa1420d4e42d03d4a14cba6', '7a774d34573bac6540f5d32c6e8af151eb4a930c', '69abaab382aafeabb4170451ef8924c3ed492ba4', 'f9bf301cb5ba3f882e793af6d116486581353e50', '8660d1e5ad3ef53c16252c8b3e6db0e2f4feb383']",0.0,0.0,0.0,0.0,0.0,0.0,28.016833122819662,6.860124878585339,34.87699991092086
q014,What is multi-query retrieval and how does query expansion help recall?,['retrieval_query_expansion_multi_query_rag.md#0'],"['4ada7f7b913ebdb0bd49e361e35c613dbf9800d1', '85a7131f3bf50b145704cc3287561bde41e0e362', '75120e895d34944cd6e095b884064e10ca763dbc', '01f4264953eb2292da439111ec123b7bb8897574', 'c7353deb1ac805e765978d7182ce87020b4926b2', 'b829ac51e0b189b4de223f511e71319708ec40eb', 'd56e6a2ac3191a24695d7bf6f69c3be06e8f7974', '373a1853b469965d87c78634cece707776b6e7db', '159cd86d5336ac2500e117267e34fde0232a22ae', '96ba13d6f2fde0c9279902b179b6080cf2992515', '53e06f6e7cbf037f812a83ea49ac9b0861d7083c', '6b5321e132cffb6a9770dd5f1518b54ba2609296', '7be83e36b3f10e358592922254921eeaa8e93582', 'b1f91a74ac10bf2493c385b9296e656f9678a8d2', '82cafdde1c19fcaf4d91db466c9891f16dd42db9', 'ad9e7bd8183bf36a26f24364d2430cd0a47cc4b2', '908e8385f4b1da9d1a5322ac6ae10a19cc32e791', '27f912d8852d794321d975e82877d9a41b4010ca', 'e6982c4ca1ca9376281efa39c70cfc997269f2ec', 'b9cec1cae788f1eba7886f7a73f76d975a769907', '81fa98d9ad4b16a160b1f97a7a8b291af8052b32', '198f5eaea851bda20aa935bc22ec7da6eb05ca2f', '93825987b32de9b7f6fa3556987af4e1e6668f1f', '330836e3c884a0bd19b225699d95852a32476c15', '8f348da46a1da4f2e2500b0d1071a2a8d52e4cd9', '9d0e62cb6ed19cb0b7d233fc29e07c501290eafc', '218184ed636e40d02f87cb58a9a1d0d799b85e83', '8794eea894027b65fbed2141f6b95da477bcd723', '92b231dd850fed2fe5ba959f6bad2cbc65357b83', 'b08456173eb59fc22b6ccfaddb06c5b0945c2a38']",0.0,0.0,0.0,0.0,0.0,0.0,7.624541874974966,5.1106661558151245,12.735250173136592
q015,What is self-query retrieval and how do metadata filters improve precision?,['retrieval_self_query_and_metadata_filters.md#0'],"['7e3ba612686890dee486f0cb4f4f9639d931d7e1', '42692beafe5a081ddfa6ce758bdaea923b310f13', 'bfc76f76d3178c9e1a14ea23601e6f36afa9b1ba', '6def7402a9816257779c11e625366c7c1ecfd18f', 'ae67aae095c9e97a1dfab9b0d92b982beae034d3', 'cd43e8e11a9bfd0bbb4bc413322fca88a74c60a3', 'ae33651df044841160f415a4bd27e7a9f1b201f5', '675924a3ac47e55c36d10fd271bb5bc321b7437d', '0a995b89134b9a7938ae5ad4cba8b4669a079267', '5482d6e8963cecab8ebbe7da681297004a29b9eb', 'c64e8b8c10d28b7da641fd85d6d312d269cb9798', '37d25a9d7ca9f2d4b99aa00051904eb3c6bd193e', '7d2580b9355bc836e328033f9c6031605769b605', 'e6982c4ca1ca9376281efa39c70cfc997269f2ec', '6b5321e132cffb6a9770dd5f1518b54ba2609296', '4bfeec488b6a4914891fc4654240fd7e964823f8', '96ba13d6f2fde0c9279902b179b6080cf2992515', 'd7122892f7517c81793f1947e7e4b9439a25bd06', 'a0936bcfa6336fde439cb27bb1a9270b24ce69e0', '418715f4294f9a477a924981f1b9600f3c532b10', '7f5598cf3f4de697d64ad9685d4ea9c09a3cc3b9', '1d2c1e4f5ef985008a0c93af5d58909e6216a24d', 'fad4c3b591f3ff2f8eded50c7ddcf4f1cf251c91', '5daac8e64737f97f65e3991f66c4a3003c7f40da', '3f47b8927097726959f1b8f02ddc35725f2a56d6', '1a075fa3a411a0119c206f6ea8dd572c63ff8aca', 'e85a9bea25a77617f83142c2697ac48f89be6fdd', '8794eea894027b65fbed2141f6b95da477bcd723', '81fa98d9ad4b16a160b1f97a7a8b291af8052b32', 'c2c15f6dd40241fa52104aae9273f09fe13f8270']",0.0,0.0,0.0,0.0,0.0,0.0,7.871374953538179,3.3189160749316216,11.190332937985659
q016,What is recursive chunking and when is it preferable?,['chunking_recursive_vs_semantic_chunking.md#0'],"['12e1fcf778bdb14bfae5f067af515ec9841e3f65', 'b5358997d5b4b9f0ce8523bf5b4de2b0c8b63d79', '53e2a8401f3365b793181ec3d02d7d9fb40a118e', '26b4c60a422aa4f6d6024044e4094aa908710249', '160df1f174d15a46ce5031b97f7b53ffa966dede', '0dbd3178a1e1cbe9f49f92ba8e76fe3146253ef6', '5987d1cbaf995fc44a3f38d76b565703a2d2c495', '8007bac7b1de8535b3c514d423e0fd385157a114', 'a326810c441548af665ed358e80bd36d64528111', 'd2d4416f5603aaa9aa259ffa66b285d5d6fe33e8', 'e7587575c5dd93b2ca6cb1b00df7bc7e7d8b0ba3', '502ffef006365a70f4f0ec01f336e61753a816d3', '6202812d0fc9a682989091f0c594700681be9bf6', 'd13c30da0cbc7f71f28937b0e064557a387aef35', '7abccf8e2c586a7e7089c9034560c949aaa6ee12', '1628789ecccfd489db5cf9152fac9c9b9efc8c6c', '5c452e3d3d8d3f555a41849359490cc750efefc4', '1749d4a34952705002f3d08fe33eec648a7d008a', '5f8a662ae6a88565bc6e4827173a74338d4ebb07', '13740f9322ca486fff479798eaadaa782dfdcf58', '1f92e02fe34cb95bf9dd6c08463524ec6bbf16fc', 'e50d3c288865c10a177bded306384896b43e2c16', '0a8d06e3873f1a6944ddc9f4e60776353144c932', '7d191a51755b4a032bbbf745bc51bd6a10a9fe89', '010e70095082a8335d00b6e1bc2b0df7b5b4c8c8', 'ec2439dc471da240f887f06bc14ad0bbadca0501', 'd29c62ee2c0abaf559fb385427e9eb54f6c6e88b', 'db87ce4af219d43d2264f5fe187e6aa6ba2547e8', '1d721b74176df1e8d895b4336f4b9688d9139e01', '78cc147fe9451a8052bcb1bcd895528c45890189']",0.0,0.0,0.0,0.0,0.0,0.0,8.216290967538953,3.8695421535521746,12.085917172953486
q017,What is semantic chunking and what are its tradeoffs compared to recursive chunking?,['chunking_recursive_vs_semantic_chunking.md#0'],"['5987d1cbaf995fc44a3f38d76b565703a2d2c495', '5f8a662ae6a88565bc6e4827173a74338d4ebb07', '502ffef006365a70f4f0ec01f336e61753a816d3', 'd2d4416f5603aaa9aa259ffa66b285d5d6fe33e8', '1628789ecccfd489db5cf9152fac9c9b9efc8c6c', 'a3e58ea5b78d05e5e6b71ac8fa3b9b3eb7fd1430', 'ec2439dc471da240f887f06bc14ad0bbadca0501', 'dccd033f245b5fd8fc60907cdfa9f623a6adc2c0', '1d721b74176df1e8d895b4336f4b9688d9139e01', 'ddaddac9901f0a095cc2def03ae8b8bf9b7c2be4', '9e133f1c4a1f234d01d805ac2e329fe569de7ec9', '92a873ef9974dc21d2f2bf90bf1e58c4dfc5102e', 'd03129469b5be45b5ec74113d7c83aa0d06f7ef3', '7e9e2c904c7bbdf3875ba675d668607b8d2fd47d', '1b8eae2908393d55ea9ffddab94225ca9aa71a48', '140e64537cd30f5d2dc972f3efcb647691f28816', '0b03126ac051c776f9e0c6cd19ca8f6623907188', '5868b4a6a9d75078c525d677ae39f9eafa54d088', 'd4dbf969daf34d6dad899d577683dfee40877516', '48a99b4a344274f82729e1ed19e9cd0477165b42', '5d7a813f120538c245aa0c7e2e130249cca61053', 'f1144433d26bd1bf0b2c8df3837723145f7e1c95', '6be191365d8dc14f8ef60640f8b0621e59180375', '229012aa5dc2c1cf8ea1b7a6e0879286d9674d96', '1bd59acf154625b122db98c3e71c3e8e6560c120', 'b5358997d5b4b9f0ce8523bf5b4de2b0c8b63d79', '0bb3c52a46a17ecab6efb794d093c7fec5127b5a', '160df1f174d15a46ce5031b97f7b53ffa966dede', '8b242f432320317656b916f8a79e47d7dc73854d', 'b162b511566c2b905669b3894db9fa2e291b9cab']",0.0,0.0,0.0,0.0,0.0,0.0,7.542457897216082,3.1284999568015337,10.670999996364117
q018,How does chunk overlap affect retrieval quality and index size?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['7006d14f92973cdd4bbcb09c2978dd0877d9d200', '8f39162da896fd21ba2b2c62727f8e858255e1d8', '3487ce40938ebdf5d1b4fd60da9f7d83cdac936b', 'bd628b3325030c9518f97ab6db0e54c64bd782e1', 'b565b6a0d74242f98250b8b1fdeb5fe76f8a1859', '193a2d0487b2e43e5c715d32265003607fc69725', 'b424d5192263676313fead10b0445e632a310858', '5c8582c97e64a47282503cf7510d46d2cdde1dba', '06a0537c037b463571263356a17254c6384b757e', '2513299daef1a922f3a8ed88e67dd47752f7a132', 'b7b7318fb40c93d6be6d8c1237186615b752f602', '683fe9d9700b19eac850d947a0d0614037fb5ec6', 'a51625e64d7bd72d15419e71c524709c140c9f35', '7e9f980f256911c72d31afda6d26805033f6e585', '7a2cac287d40e6abb3537becb7c3fe086dd08193', '8b127796ea3af5694e95858fbad0d00b0f868f35', '35d30da37515b72907be0e126b6fba90da719314', '2e1c9d787892b283d04ac613a3071e74bd99530a', '79376db9cb394bd8962a84bd5c5db13641add103', 'cec86bd183f5e242c765f0b2acb618a77a8b9914', 'a4fc999e54d73284962f670582aa4d51f81000a9', '58fed95fdd602bbe718edaf38e590b382af87f08', '06fb01a37ad58462d0df155cff91e7ab372a621c', '160df1f174d15a46ce5031b97f7b53ffa966dede', '04f392bc6b01e22360f0e66d6afce8c5f6a77140', '8cfe2d5dfd0129d5d97d1ab0d421787462daad08', '945ff8de9360fca287e63ff3673ab89fad32df2d', 'b162b511566c2b905669b3894db9fa2e291b9cab', '50baf07b2e9509c17ed560f23113f435361fbb2d', '6f022303ec3d4e68e9e66635ee996ea1366404f4']",0.0,0.0,0.0,0.0,0.0,0.0,7.59508297778666,5.1756249740719795,12.770750094205141
q019,What overlap settings are commonly recommended for chunking?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['3487ce40938ebdf5d1b4fd60da9f7d83cdac936b', '62272efec3f8f01feff9d8b6feeadd057a674c13', '5c8582c97e64a47282503cf7510d46d2cdde1dba', '160df1f174d15a46ce5031b97f7b53ffa966dede', 'a51625e64d7bd72d15419e71c524709c140c9f35', '8f39162da896fd21ba2b2c62727f8e858255e1d8', 'b162b511566c2b905669b3894db9fa2e291b9cab', '149ef0b0b53e7ff7e249772511e21e88d7027cd1', '7006d14f92973cdd4bbcb09c2978dd0877d9d200', '0dbd3178a1e1cbe9f49f92ba8e76fe3146253ef6', 'b5358997d5b4b9f0ce8523bf5b4de2b0c8b63d79', '79db20dfbc2f9e4c54a4738dfceba2522bf6f8e8', '04f392bc6b01e22360f0e66d6afce8c5f6a77140', 'b7b7318fb40c93d6be6d8c1237186615b752f602', '0cfc24bddcf9fcda9aaa86767e0b0aad274f6dd6', '06a0537c037b463571263356a17254c6384b757e', '2e1c9d787892b283d04ac613a3071e74bd99530a', 'b424d5192263676313fead10b0445e632a310858', 'bd628b3325030c9518f97ab6db0e54c64bd782e1', '683fe9d9700b19eac850d947a0d0614037fb5ec6', '12e1fcf778bdb14bfae5f067af515ec9841e3f65', '2513299daef1a922f3a8ed88e67dd47752f7a132', 'b565b6a0d74242f98250b8b1fdeb5fe76f8a1859', '26b4c60a422aa4f6d6024044e4094aa908710249', '260ef6a7b50a2a437a3bedcd900b72510143e223', '193a2d0487b2e43e5c715d32265003607fc69725', '8b127796ea3af5694e95858fbad0d00b0f868f35', '35d30da37515b72907be0e126b6fba90da719314', 'a4fc999e54d73284962f670582aa4d51f81000a9', '7e9f980f256911c72d31afda6d26805033f6e585']",0.0,0.0,0.0,0.0,0.0,0.0,7.645957870408893,3.3540420699864626,11.000042082741857
q020,What are typical issues when parsing HTML and PDF documents for RAG?,['chunking_document_structure_parsing_html_pdf.md#0'],"['8a270ac6fc228f0932e98b4fa43653f1f0e447ef', '5920e0ab50da6c32a4806e8c9c0fe5fd813efc02', '2931aad5ae76e283a543d7e4634aa948560491df', 'd175f504c8ee9522eb1d51a83aa447ce523a1b87', 'b2c9f482ac90c8ddf75326edf6c2e073bf840bc3', '137c7e51c6e95c5bc24094817d03b3dd3cfd2702', '87cbb9c2c50734c17d5abca8d680aaa67c7fe15a', '58b28ccb7b4047c5c5aca10aae72c3ac8b8e13ce', '7ca6225e42dd236c87ddb0a78b3b58b663ade283', 'b4b8bc8f6216c9206314bc1c9161067d93cb682b', '4c235125f46727c984e504be114e1939655109c9', 'd448c8c01c15ecd3c5318e468597ad5c5e3cf861', 'cd15963b78dd2732295d021d5d2a7887b4475e63', '86f18360bf84a0663c67c8bd005be73597c68b09', '4aa315819ad74c4a3d3658886d86365065cf04f3', 'a01f27cbe66c865397df1b3f0e141bfc840e297e', '1e0dddd62e403425fe26d1f2d7bf9890ed4a92fe', '8b6c97187ad0e7a3a419b28e969b53e03b694429', 'b423989e728900b5bbf2d451527dd4b059cbad31', '1bf9dba9dbb1b7947d555cab8a1b6f23180fe1b2', 'fc02b8f9453692c56492fdc5f4dfa478410523a0', '9a09d755aeb1216ef881ce0ceaf34adce0db9842', 'ce24576b507083887e40c4d55d7e990a3e484949', '1d9ea62cda976245725d5e6e63513013764a2fad', '2580c7143fbb6812ddc46f870aa7c09cac3d1456', '9e610888a1351027db480cdd1e73c1d03555ee42', 'f1df434d13f7c93eeafd4afcd858ddf0b202f390', 'e00bf535b8993102fa3a7a60cd899f3d069da14c', '97db86142644526e190d75394ea8eff86855e0c1', 'dbe6d0d26081a5296ba73f5ae5b25807b2b4ea8d']",0.0,0.0,0.0,0.0,0.0,0.0,7.5381670612841845,4.704874940216541,12.243082979694009
q021,How can you handle duplicates and near-duplicates in a retrieval corpus?,['chunking_deduplication_and_near_duplicate_handling.md#0'],"['71fd6a24d83184da6ec6d34d5f5982bfd56f3a99', '9aad22ad27055451ab86e04f9ba901c1fe733e09', '56cabcbdec1948bb8cc7426f400c49f5df7929d3', '3e2151b76bae0f5c95ddfd3bf6ed1ecfa1737e02', '650f32acc4d4b841dec2bcdcc22ef46436e5aa48', '9ccf1e4818a2d50866b771f889a117fe17a77d55', '8110e28fe60c63fe73e17ae63f7c7be3d60675c1', 'fee8091e2c0c968f0fed432a3aada2413927d219', '9009bf44d635c3b6ca311798d7d7ceb5f0a55376', 'b9443050c91089d7aeb6877710c0cc0c96ea187f', '36c67f1d99ceeab8a9b766b0e836512d3c966c65', '59c99023113f17a9403f65d9bdf313d63a55cd88', '5381577c873b06b7a0b0adb3979fd798d9114478', '6f176c5dc966ce1ecb0fd9a2f2b4ae697dbe2880', '3ca7c6e3e6eacf35dd33093cd8da7b7d8596db47', 'a5b653e80189c4f58aca8a1caa55c2cfe9754a99', 'e8ae85b26e615084ecd969839041118d2a75eda9', '4f7d91a277223a390d73f1bae382841069a0e76a', '9190322d3be71258fe39081aefa7054ed42e1d4d', '19cd60837af4901a0eb178ada77ad0fdefff39c1', '3cc42a5f7269c420e2f5caf2b37348a6a019389f', 'f40ca9b69c8fb976f253d40ccf4eccdeb924fef3', '4e177c46739be8aab6f6900fd5ec919c4de8083a', 'efd50f53d02dfc26d99433fff7c62a7af5de6c58', '5362c1fcf2456e4167b143a0850ea4d7c2e9a4ed', '22e96b106760f1ed5753259eb1a56ac8d2536804', 'cd8f70df7d7e26a164c4446b1e80bc33726e136f', '5d5068ba83bc89e93b96451cc1a3f3dc79224528', '4549eebd9fa6788789eb7c3423d2e3023d6cba18', 'b2a830aea0f467b5853ab24055c5f8ae3f1d7160']",0.0,0.0,0.0,0.0,0.0,0.0,8.058374980464578,3.2785830553621054,11.337042087689042
q022,How do you format context with citations so the model can reference sources?,['chunking_context_assembly_templates_with_citations.md#0'],"['3d6227a3c0a14218a82d4290814a1d570d094f30', 'b2c9f482ac90c8ddf75326edf6c2e073bf840bc3', 'b4b8bc8f6216c9206314bc1c9161067d93cb682b', '76474e14da9f2817637ee53215de3a05f8b3491c', '1b28e878be959ff6ac6fec1d27f2da828ee3d930', 'f4f9f7037360430ecce6e280c1d0fad3dd01a22a', '7489471891931d2b338851f67973bfdf6b49db3d', '566e9cf3bee39d504947645b616c3074134c3574', '1a6229ba9eda9f9925b7e7c6f48813cd6ddbcbe5', 'c89ed02972e4f7c206e79db6553c6483098f942c', 'b643f611591f930b67451f22e82779fa7cd9d170', '54da8a89e5dde3e61093966ae6485455510ca9f4', '520afc4749391fc8a962dde07cd5dcda9a4b199d', 'c6fc1045ebfd1d05e67adb60ca83730077a25c63', '8b6c97187ad0e7a3a419b28e969b53e03b694429', 'cd15963b78dd2732295d021d5d2a7887b4475e63', '86f18360bf84a0663c67c8bd005be73597c68b09', '9a09d755aeb1216ef881ce0ceaf34adce0db9842', 'a6f3fc250c4646e3cf6c42133fba561b467e1236', '91f877a93bee460d1e1af5ed7043fb54f0ab99f6', '4c9735224625d664487db0626cb09d23aca43f63', '9cbfd59b01420795cea9b60b2ce052f3921c5940', '056dfc3985832b027d30f4311129442aeef1f615', '067c0b41f8636c5992a56e10c04eab435415082d', '5920e0ab50da6c32a4806e8c9c0fe5fd813efc02', '1bf9dba9dbb1b7947d555cab8a1b6f23180fe1b2', '0ec895ac73ca66fab692dc0c242b1f84b060b39d', '8a270ac6fc228f0932e98b4fa43653f1f0e447ef', '092598ed9ae05dbaac74f5fba6630172870a8ffe', '32f07c91d0898a0ce2b5f969f7c90a3f90b015d2']",0.0,0.0,0.0,0.0,0.0,0.0,7.459916872903705,4.716875031590462,12.17687502503395
q023,Why does embedding normalization matter for cosine similarity search?,['embeddings_models_normalization_and_similarity_metrics.md#0'],"['8e2c3bcf341cce185a6ff88f85311c20b1ffcfdb', '2f12bfcdb066b1253df87ca0cf75c6cd3044be51', '09b7846a5f3e2464ccd7f50e317285bca32c2975', '28b6592f6c77fb0f95875abfe2da1c0bd9f51cc3', '1524ed3233375c314e629b07898459a71ddcd3e5', 'fb6acfadbbac9d4c19f0335924a64b99ea30e6a2', '59d00e9fe278c59b9fe8b4293a5a0ac68490cfcb', '6c09125b38e5bc9297ef78819d4cffe4811b6ecf', 'da7506f4c0f89ea754fa232f1c7ad3c7dbf2ea4d', 'a2e748df772cf64b902676e221f70e45e0e7613b', 'bb4b04f755f756fdcad81d6d7a596ed38fdbfae1', '5205d9e8a76f14f0179dabcb48d5d8006df9eec1', 'd2f8ef05a4c1e3db7fb641995147e5469b733f04', 'e87025a1829ec77d5d2dac766c66a413fbfba5b6', '262330e27d9adaf1f62120954ed8bb1c2f031bad', 'ffed297dd5a76a2e2f6b49e67ee128a3ab92ac24', '961c5caf10aa83f5fb31a3f2cfe7a3505c9b7206', '720686fd7e7b10afbe3e3df34ab70674a92ed10c', '7fbdcaa7283ce1864bd3817a9147c6e2aa823154', 'c8c50545014686ab46bc77e703ba629c3020c638', 'f82d1732e5b328e0bb6de98d6bac6c22c60c01dd', '64ff6192848579965be41beae1d2584b103ffebc', '26288df33bfd915e823b97412797e7654835d59a', 'b81a92c248978295015d40484bd5e2059433e72c', 'fc2e40f0fb68124cca6ab8e9fa76ad80fd7dd7b7', '177897c16fc9fad4e49fc7214b7e8fb68e55f56f', '780908ec4ea607f1da6c292a8694477d062fc75c', 'ee42fd68b4757392015d928f476a09d2bc6ca6b7', '5a7c517127b633e92bbc335f5ae9cc4c87ce0ebf', 'a9836a0287a37443c5281ef15e08e954136d667c']",0.0,0.0,0.0,0.0,0.0,0.0,7.632875116541982,5.752624943852425,13.385625090450048
q024,"How do cosine, dot product, and Euclidean distance differ for vector search?",['vector_db_distance_metrics_cosine_dot_euclid.md#0'],"['1524ed3233375c314e629b07898459a71ddcd3e5', 'fb6acfadbbac9d4c19f0335924a64b99ea30e6a2', 'bb4b04f755f756fdcad81d6d7a596ed38fdbfae1', '09b7846a5f3e2464ccd7f50e317285bca32c2975', '28b6592f6c77fb0f95875abfe2da1c0bd9f51cc3', '510417f0e0eee2a315696c8d9ed4ff1a086eb891', 'fc72a61f8bbac2290c04ccab3f06f2936a0bb7ec', '92d2476c4e9061a518f52da5ace59fa95ab8852f', 'd8db3da11421ef423884ccb6955bc2357ea6b6ab', '8e2c3bcf341cce185a6ff88f85311c20b1ffcfdb', '2f12bfcdb066b1253df87ca0cf75c6cd3044be51', '360daba58f3a5aa3011d6c77a47caa75eb48fc6c', 'ce5a00afffec80ad4ef329245677bc58b0c16930', 'bd99013ace5dfda96021a6377e9d0436a258e8da', '2a3f8eea03d8d4352eae19a27e5db51cfe740dcb', '0dad4252f04295c7b7897f346cc03407aab7920e', '5a7c517127b633e92bbc335f5ae9cc4c87ce0ebf', '404287f10cb662444afe12cdc9c3dc0080124e88', '8f932cf77504c448f009d9ee7f07df5bbd9b8ccf', 'ac6e2e8b132af5574b8772e1d94e9dc21d600c24', 'c76d3a33c5f7a1af197b372b5cfe528fa163ea28', '511d67cb898432693f1bbe7fe9791ae19447b66b', 'd2f8ef05a4c1e3db7fb641995147e5469b733f04', '131820d94a34bf600df2dfb3001038542a4c9ed4', '262330e27d9adaf1f62120954ed8bb1c2f031bad', 'fe6018832e5cfa92a2c92562b77c45ca9c0271bc', '8610324700b5522aedf568d1a334c90bf348890a', 'f20fe04c91c615d3f213bc86aa35c59f9a551689', '26288df33bfd915e823b97412797e7654835d59a', '70805643654e08d2a4dde4db948c1b4ae563d513']",0.0,0.0,0.0,0.0,0.0,0.0,6.953915813937783,3.0786250717937946,10.03258302807808
